epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.8359,2.29642,3.357,2.16118,0.00992,0.60714,0.08525,0.02762,2.16559,3.92575,1.93492,0.00053344,0.00053344,0.00053344
2,109.691,2.24314,2.84835,2.21038,0.24312,0.05612,0.06691,0.02509,2.61163,3.99683,2.44346,0.0010621,0.0010621,0.0010621
